Record_ID,Year,Quarter,State,Region,District,Rural_Urban,Population,Branches,Banking_Outlets,ATMs,BC_Outlets,Total_Accounts,Active_Accounts,Women_Accounts,Jan_Dhan_Accounts,Total_Deposits_Lakh,Savings_Deposits_Lakh,Current_Deposits_Lakh,Term_Deposits_Lakh,Total_Loans_Lakh,Agricultural_Loans_Lakh,MSME_Loans_Lakh,Personal_Loans_Lakh,Digital_Transactions,UPI_Transactions,Mobile_Banking_Users,Internet_Banking_Users,Agricultural_Beneficiaries,SHG_Accounts,KCC_Accounts,Active_Ratio,Women_Ratio,JanDhan_Ratio,Mobile_Banking_Ratio,Internet_Banking_Ratio,UPI_Share_of_Digital,Agri_Loan_Share,MSME_Loan_Share,Personal_Loan_Share,Savings_Deposit_Share,Term_Deposit_Share,Accounts_per_Branch,Population_per_Branch,Population_per_Outlet,Deposits_per_Account,Loans_per_Account,Year_Quarter
1722,2021,Q2,Assam,North-East,Dibrugarh,Rural,551122,24,46,22,35,271617,201696,116875,74347,31475.34,13303.13,3804.63,14367.58,19252.02,10462.0,4650.94,4139.07,3209018,1939641,89896.0,32097.0,25165,17128.0,18419,0.7425750229183004,0.43029339106167874,0.2737199807081295,0.33096602937224107,0.11817007035642099,0.6044344406918254,0.5434234953007528,0.2415819223125677,0.21499406296066592,0.4226524638018207,0.45647100237836985,11317.375,22963.416666666668,11980.91304347826,0.11588133290626139,0.0708792895879124,2021-Q2
1723,2021,Q3,Assam,North-East,Dibrugarh,Urban,551122,32,57,25,26,474032,363807,269672,162950,62068.79,27552.05,10238.41,24278.33,54429.55,23569.95,14881.7,15977.91,3604634,2319404,139400.0,113439.0,32807,24690.0,18026,0.767473503898471,0.5688898639754278,0.34375316434333547,0.2940729739764404,0.23930662908833158,0.6434506249455562,0.433035915233545,0.2734121446897871,0.29355212380039886,0.44389539412642004,0.39115197831309423,14813.5,17222.5625,9668.807017543859,0.1309379746515003,0.11482252253012455,2021-Q3
1724,2021,Q4,Assam,North-East,Dibrugarh,Rural,551122,24,49,14,32,385263,333841,179213,89747,48294.46,25286.57,4091.18,18916.72,32522.4,11921.69,5218.91,15381.8,4639443,2559519,156820.0,106570.0,49416,27412.0,37860,0.8665275409265878,0.4651705458349232,0.23294995885927275,0.40704661490981486,0.2766162335858881,0.5516867003215687,0.3665685804245689,0.16047124443460506,0.47296017514082594,0.5235915258189034,0.3916954449847871,16052.625,22963.416666666668,11247.387755102041,0.12535452405240058,0.08441610017053286,2021-Q4
1725,2022,Q1,Assam,North-East,Dibrugarh,Rural,557735,16,33,15,21,353613,242162,152937,131563,58334.26,26248.52,8636.21,23449.52,39571.95,18308.3,9737.63,11526.02,2392424,1536866,102147.0,68082.0,23654,23727.0,18043,0.6848221077844989,0.43249823960091965,0.37205362925005586,0.28886664234629383,0.1925325143589178,0.6423886401407108,0.46265852453568757,0.24607404992677895,0.29126742553753354,0.4499674805165952,0.4019853856035887,22100.8125,34858.4375,16901.060606060608,0.16496638981032938,0.11190750905651092,2022-Q1
1726,2022,Q2,Assam,North-East,Dibrugarh,Rural,557735,20,33,11,24,267537,216856,137948,93353,48791.24,27535.98,4083.46,17171.8,28650.69,12389.74,6966.67,9294.28,2251264,1679767,49533.0,50633.0,37366,14552.0,29888,0.8105645200476943,0.5156221382462987,0.3489349136754916,0.18514448468809921,0.1892560655161716,0.7461439440243348,0.43244124312538373,0.2431588907631893,0.324399866111427,0.5643631930649846,0.3519443244320087,13376.85,27886.75,16901.060606060608,0.18237193360170742,0.10709057065004092,2022-Q2
1727,2022,Q3,Assam,North-East,Dibrugarh,Semi-Urban,557735,25,51,16,19,375742,314851,162119,92980,40091.57,20776.72,5966.89,13347.96,26309.94,13948.77,5873.64,6487.53,5763414,3910262,111320.0,97528.0,51138,19566.0,28826,0.8379446535122504,0.4314636106690229,0.24745703168663605,0.2962671194596292,0.2595610818061329,0.6784628000001388,0.530171106433538,0.22324794355289296,0.24658095001356903,0.5182316382221999,0.3329368243748,15029.68,22309.4,10935.980392156862,0.10669973013397491,0.07002129120513544,2022-Q3
1728,2022,Q4,Assam,North-East,Dibrugarh,Rural,557735,15,29,13,16,433072,320245,188249,96001,90834.64,47096.81,14810.97,28926.86,74247.82,39824.32,15892.71,18530.8,5980760,4638307,116652.0,44746.0,45926,20660.0,29104,0.7394728821073632,0.434682916466546,0.22167445597960617,0.2693593674954742,0.10332231130158495,0.7755380587082578,0.5363702260887928,0.21404951687470417,0.2495803917205919,0.5184895321872801,0.31845626294109824,28871.466666666667,37182.333333333336,19232.241379310344,0.20974489230428198,0.17144451730890015,2022-Q4
1729,2023,Q1,Assam,North-East,Dibrugarh,Rural,564348,23,36,25,24,422898,347958,185224,112757,89326.25,41085.24,7748.56,40492.45,69672.91,28607.92,13306.57,27758.41,4192764,3198226,143039.0,89025.0,42765,29463.0,22259,0.8227941489437169,0.4379874106758604,0.2666293054117068,0.33823522456951793,0.210511754607494,0.7627965704723662,0.41060320288043084,0.19098628146865115,0.39841037212311065,0.45994587257385144,0.45330963742460917,18386.869565217392,24536.869565217392,15676.333333333334,0.21122410131994004,0.1647510983736031,2023-Q1
1730,2023,Q2,Assam,North-East,Dibrugarh,Rural,564348,17,27,12,26,438075,364876,212120,168204,58150.98,29089.88,8134.88,20926.22,37082.7,14486.68,7354.73,15241.29,5445267,3304201,139434.0,54444.0,31716,28633.0,20210,0.8329076071448953,0.484209324887291,0.3839616504023284,0.3182879643896593,0.12428008902585173,0.6068023845295373,0.3906587168679735,0.19833318501619354,0.41100809811583305,0.5002474592861548,0.3598601433716164,25769.117647058825,33196.94117647059,20901.777777777777,0.13274206471494607,0.08464920390344119,2023-Q2
1731,2023,Q3,Assam,North-East,Dibrugarh,Rural,564348,22,49,18,19,384705,269251,157510,91625,42603.85,23605.94,7079.57,11918.34,27230.2,13130.26,5235.0,8864.95,2066050,1602361,102831.0,80086.0,47758,24268.0,33707,0.6998895257405024,0.409430602669578,0.23816950650498434,0.26729831949155847,0.20817509520281774,0.775567387042908,0.4821947690431947,0.19224978149260746,0.325555816703513,0.554079971645755,0.27974795705082994,17486.590909090908,25652.18181818182,11517.30612244898,0.11074420659986223,0.07078202778752551,2023-Q3
1732,2023,Q4,Assam,North-East,Dibrugarh,Semi-Urban,564348,32,75,31,32,446988,319300,256576,182831,69194.42,39132.9,7221.13,22840.39,51288.91,22892.46,13746.6,14649.86,3869564,1986334,101716.0,83591.0,23379,13835.0,10801,0.7143368502062695,0.5740109354166107,0.40902887773273555,0.22755868166483217,0.18700949466204908,0.5133224311576188,0.44634327381884303,0.26802285328348757,0.2856340678715925,0.565549938853451,0.33009005639472083,13968.375,17635.875,7524.64,0.15480151592436486,0.11474337118669853,2023-Q4
1733,2024,Q1,Assam,North-East,Dibrugarh,Rural,570962,20,40,17,16,340047,282727,130357,85303,71361.93,35271.41,10203.34,25887.18,59177.09,30681.01,12158.42,16337.66,2158634,1648632,98314.0,70006.0,34808,14806.0,27346,0.8314350663290663,0.3833499486835643,0.2508564992486333,0.2891188570991657,0.20587154128693974,0.7637385494715639,0.5184609449366301,0.20545822716189663,0.27608082790147337,0.49426087551163495,0.3627589668609019,17002.35,28548.1,14274.05,0.20985901948848246,0.17402620814181569,2024-Q1
1734,2024,Q2,Assam,North-East,Dibrugarh,Rural,570962,24,37,22,25,415854,265810,189941,112038,66911.71,33005.62,10832.19,23073.9,57014.05,28194.65,12548.34,16271.06,4418894,3299023,98008.0,68562.0,51876,27253.0,26161,0.6391906774973909,0.4567492437249612,0.2694166702737018,0.23567886806427255,0.16487036315630005,0.7465721060518763,0.49452108734601385,0.2200920650260769,0.2853868476279092,0.4932712076854709,0.3448409852326297,17327.25,23790.083333333332,15431.405405405405,0.16090192711865223,0.13710112202840422,2024-Q2
1735,2024,Q3,Assam,North-East,Dibrugarh,Semi-Urban,570962,30,68,24,38,317303,247616,150604,133928,63348.39,27184.0,7614.66,28549.73,49392.36,17580.33,9533.41,22278.62,1929439,1262192,111613.0,36141.0,52407,21174.0,42484,0.7803771158797742,0.47463780676514244,0.4220823629149425,0.3517552623202428,0.11390059343907874,0.6541756438011256,0.3559321725060313,0.19301385882351035,0.4510539686704583,0.42911903522725675,0.4506780677456838,10576.766666666666,19032.066666666666,8396.5,0.19964636325531115,0.15566307283574377,2024-Q3
1736,2024,Q4,Assam,North-East,Dibrugarh,Semi-Urban,570962,31,58,33,33,393328,293224,213496,162332,47236.29,26628.62,4001.12,16606.54,38198.88,16839.73,8125.38,13233.77,4762594,3611876,98581.0,59740.0,36819,26210.0,26539,0.7454948541675142,0.5427938005939064,0.41271407069926375,0.2506330594313143,0.151883415368344,0.7583841914721263,0.440843553528271,0.2127125193199382,0.3464439271517909,0.5637322490822204,0.35156317314505436,12688.0,18418.129032258064,9844.172413793103,0.12009389110360819,0.09711711345238579,2024-Q4
1737,2025,Q1,Assam,North-East,Dibrugarh,Rural,577575,28,43,21,44,397184,283425,170791,104853,47481.11,20969.07,5527.1,20984.94,35625.55,13512.05,5921.25,16192.24,2525210,1620620,64905.0,49167.0,36007,16379.0,27308,0.7135861464711569,0.43000473332259104,0.2639909966161779,0.16341292700612312,0.12378897437963261,0.6417763275133553,0.3792797584879391,0.1662079602981568,0.4545120005164832,0.4416297344354418,0.44196397261984816,14185.142857142857,20627.678571428572,13431.976744186046,0.11954436734611666,0.08969533012407349,2025-Q1
1738,2025,Q2,Assam,North-East,Dibrugarh,Rural,577575,26,42,18,40,472486,326633,195348,153130,63477.7,32037.02,6552.14,24888.55,37320.24,17320.03,10843.91,9156.3,3859777,2193098,83557.0,85239.0,49779,22596.0,33144,0.6913072556647181,0.41344717092146643,0.3240942588775117,0.17684545150544143,0.18040534534356573,0.5681929292806295,0.46409213874294486,0.29056377986851106,0.2453440813885441,0.5046972401331492,0.39208336155846857,18172.53846153846,22214.423076923078,13751.785714285714,0.1343483193152813,0.0789869752754579,2025-Q2
1739,2025,Q3,Assam,North-East,Dibrugarh,Rural,577575,25,47,14,30,289631,196481,155304,66025,49239.6,22029.34,5993.01,21217.25,36433.08,16033.59,8993.61,11405.88,1614852,1135778,63869.0,29413.0,28484,19513.0,20648,0.6783838746543015,0.5362133197067993,0.22796247639237513,0.22051852184331097,0.10155335582171798,0.7033325654611072,0.4400832979259508,0.24685286009308025,0.3130638419809689,0.4473907180399516,0.4308980982786213,11585.24,23103.0,12288.829787234043,0.17000804471897,0.12579136901781923,2025-Q3
1740,2025,Q4,Assam,North-East,Dibrugarh,Rural,577575,23,39,16,28,465789,296657,200252,139272,46439.02,23056.06,5184.9,18198.06,33462.69,14093.29,6961.82,12407.58,3737399,2014074,85734.0,67663.0,20664,15159.0,9626,0.6368913821494282,0.42991998522936353,0.2990023379684793,0.18406188209682925,0.14526534546758296,0.5388972384270451,0.42116428774853426,0.20804723111023052,0.3707884811412352,0.49648033054961116,0.3918700265423345,20251.695652173912,25111.956521739132,14809.615384615385,0.09969969234996962,0.07184087644834894,2025-Q4
1741,2021,Q1,Assam,North-East,Jorhat,Rural,677368,18,38,14,13,236402,160683,109925,54237,29598.75,12857.79,5175.39,11565.57,24646.93,12726.6,6923.62,4996.71,1335040,685372,38694.0,24139.0,37026,15723.0,20113,0.6797023713843369,0.4649918359404743,0.2294269930034433,0.16367881828410927,0.10210996522872057,0.5133718839884948,0.5163563981396466,0.2809120649103154,0.20273153695003798,0.43440314202457875,0.39074521728113515,13133.444444444445,37631.555555555555,17825.473684210527,0.12520515900880702,0.10425855111208873,2021-Q1
1742,2021,Q2,Assam,North-East,Jorhat,Rural,677368,11,22,6,11,288132,246999,139139,102505,28547.04,13462.56,4301.58,10782.89,24693.95,11154.99,5705.66,7833.3,4045130,2105619,61869.0,48919.0,60997,16816.0,36949,0.8572425138478198,0.4829001985201227,0.3557570835589244,0.21472450127025114,0.16977982313661794,0.5205318494090425,0.4517296746774007,0.23105497500399894,0.3172153503186003,0.4715921510601449,0.37772357484348634,26193.81818181818,61578.90909090909,30789.454545454544,0.09907625671567198,0.08570360112726112,2021-Q2
1743,2021,Q3,Assam,North-East,Jorhat,Rural,677368,16,28,12,24,309317,237145,127563,115856,44825.19,25619.83,7578.37,11626.98,34409.55,18387.17,8226.27,7796.11,1942884,1512038,103158.0,47877.0,30439,11622.0,15534,0.7666730247610057,0.41240216347630426,0.374554259869325,0.3335025233013381,0.15478295728977068,0.7782440948610416,0.534362408110539,0.23906938626050034,0.22656820562896055,0.5715498361523955,0.25938495743130147,19332.3125,42335.5,24191.714285714286,0.1449166712466499,0.11124364325271487,2021-Q3
1744,2021,Q4,Assam,North-East,Jorhat,Rural,677368,17,30,14,27,261962,219514,106251,58722,43688.42,19581.49,4987.53,19119.4,26461.53,14059.05,5235.43,7167.05,3043880,2312907,73674.0,65623.0,61360,12595.0,40833,0.8379612310182393,0.4055969949840053,0.22416228307922523,0.28123926371000374,0.25050579855093486,0.7598548563018253,0.5313014780324493,0.19785061559176664,0.27084790637578404,0.4482077859533488,0.43763084130760516,15409.529411764706,39845.17647058824,22578.933333333334,0.166773883234973,0.10101285682656262,2021-Q4
1745,2022,Q1,Assam,North-East,Jorhat,Rural,685496,15,27,9,18,284221,188026,120888,77515,38812.27,16769.94,5185.43,16856.89,31436.25,14613.05,9318.83,7504.38,2314857,1473356,46212.0,53442.0,45342,11728.0,25848,0.6615485836725646,0.42533099243194555,0.2727279124343381,0.1625917859693689,0.18802973742263943,0.636478192821414,0.4648471112171458,0.29643580261640623,0.23871740427054755,0.4320783092563254,0.43431858018095826,18948.066666666666,45699.73333333333,25388.74074074074,0.13655665837499692,0.11060495178048069,2022-Q1
1746,2022,Q2,Assam,North-East,Jorhat,Semi-Urban,685496,25,39,21,33,377489,257017,159556,89535,30918.05,13080.43,3296.59,14541.03,20131.13,11052.88,6015.91,3062.34,3189830,1673497,69043.0,41792.0,44723,16975.0,25497,0.6808595747160845,0.4226772170844713,0.23718571931897353,0.18290069379505097,0.11071051076985025,0.524635168645351,0.5490441917567468,0.298836180582014,0.1521196276612391,0.42306775491986076,0.4703087678556701,15099.56,27419.84,17576.82051282051,0.08190450582665985,0.05332905064783345,2022-Q2
1747,2022,Q3,Assam,North-East,Jorhat,Semi-Urban,685496,23,45,20,34,517746,426367,232762,167144,84074.26,44161.82,9798.41,30114.02,57834.73,20825.57,16737.23,20271.94,7284828,4416496,103569.0,100616.0,56901,33752.0,26865,0.823506120761918,0.44956793485608776,0.32283011360783087,0.20003824269043122,0.19433467375894745,0.6062594751722347,0.3600876151751724,0.2893975644046406,0.3505149933266741,0.5252715872848599,0.35818358674819145,22510.695652173912,29804.17391304348,15233.244444444445,0.1623851463845206,0.11170483209913742,2022-Q3
1748,2022,Q4,Assam,North-East,Jorhat,Rural,685496,18,37,14,21,372305,246594,172152,84132,35312.0,18071.76,3341.34,13898.9,28226.8,11985.03,8154.47,8087.3,4009109,2607284,79105.0,36979.0,39896,15933.0,20178,0.6623440458763649,0.4623950793032594,0.22597601428935954,0.21247364392097876,0.09932447858610548,0.6503400132049291,0.42459754559496654,0.2888910538920459,0.2865114005129877,0.5117739012233801,0.3936027412777526,20683.61111111111,38083.11111111111,18526.91891891892,0.09484696686856206,0.07581633338257611,2022-Q4
1749,2023,Q1,Assam,North-East,Jorhat,Rural,693624,18,40,17,13,407787,304474,170527,154146,45423.61,20250.34,5844.3,19328.97,26382.94,13379.39,5959.76,7043.8,4773108,2996801,102368.0,36649.0,42584,25718.0,20153,0.7466495989327762,0.41817664614124533,0.37800616498318973,0.25103301478467926,0.08987289933224943,0.6278510773273934,0.5071227846479581,0.2258944605870309,0.26698313379782546,0.4458108899754995,0.42552694512831546,22654.833333333332,38534.666666666664,17340.6,0.1113905298599514,0.0646978447081442,2023-Q1
1750,2023,Q2,Assam,North-East,Jorhat,Rural,693624,16,32,12,13,310498,218608,179590,89579,33378.32,16268.17,4151.81,12958.34,24404.01,11448.84,5922.31,7032.85,1998816,1134733,50054.0,62034.0,31494,19671.0,20973,0.7040560647733641,0.5783934196033469,0.2885010531468802,0.16120554721769545,0.19978872649743315,0.567702579927317,0.4691376540166965,0.24267774025662178,0.2881841959579594,0.48738732207013413,0.38822624985319815,19406.125,43351.5,21675.75,0.10749930756397787,0.07859635166732153,2023-Q2
1751,2023,Q3,Assam,North-East,Jorhat,Semi-Urban,693624,20,35,16,19,369052,318693,195433,107946,65045.37,27358.45,7677.06,30009.86,42010.26,16534.47,8201.35,17274.44,5358676,2916540,148196.0,69240.0,31535,25626.0,19974,0.8635449746919134,0.5295541007771263,0.29249536650661695,0.40155858794966565,0.18761583733457615,0.544265038602819,0.39358171075351595,0.19522254801565142,0.41119574123083263,0.420605648026908,0.46136811889916224,18452.6,34681.2,19817.82857142857,0.17624987806596362,0.11383290159652298,2023-Q3
1752,2023,Q4,Assam,North-East,Jorhat,Urban,693624,30,48,31,32,425018,344837,229246,97732,88157.11,41559.4,8386.33,38211.37,59905.87,23609.69,13729.31,22566.87,4311497,2223366,145966.0,86907.0,64111,16371.0,35440,0.8113468135467203,0.5393795086325756,0.2299479080885986,0.34343486628801606,0.20447839856194325,0.5156830678532306,0.3941131311505867,0.2291813807227906,0.37670548812662263,0.47142425608099,0.43344626428883615,14167.266666666666,23120.8,14450.5,0.20741970928290096,0.14094901862979922,2023-Q4
1753,2024,Q1,Assam,North-East,Jorhat,Semi-Urban,701753,18,36,10,15,317709,213039,150896,96138,41172.39,21739.0,7149.3,12284.09,28695.61,11605.82,5084.17,12005.62,1883416,1400556,84092.0,61429.0,46720,10231.0,32136,0.6705475765559049,0.47495034764517213,0.3025976601229427,0.2646824609941802,0.19334988936416658,0.7436254125482634,0.4044458368370632,0.1771758816069775,0.4183782815559593,0.5279994676043824,0.298357467225002,17650.5,38986.27777777778,19493.13888888889,0.1295915129883006,0.09032041899977652,2024-Q1
1754,2024,Q2,Assam,North-East,Jorhat,Rural,701753,18,28,13,25,369763,258453,209185,99811,38776.66,21836.15,5070.53,11869.98,30056.53,16388.41,8105.09,5563.03,3936680,2164328,68458.0,71764.0,38260,22373.0,20591,0.6989693398203715,0.5657272360944713,0.2699323620805759,0.18514021143272852,0.19408107355251877,0.54978509810297,0.5452528951279473,0.26966153444858737,0.18508557042346538,0.5631261176181754,0.30611145983176474,20542.38888888889,38986.27777777778,25062.60714285714,0.10486895660193152,0.08128593179955809,2024-Q2
1755,2024,Q3,Assam,North-East,Jorhat,Rural,701753,21,33,16,26,404254,363398,208812,141582,74782.73,32299.4,10175.56,32307.77,49981.74,18460.23,10141.44,21380.07,3008461,1931562,143662.0,107610.0,37029,23594.0,24190,0.8989348281031233,0.5165366329090126,0.35023030075150774,0.35537558069926334,0.26619402652787605,0.6420432240936479,0.36933948277911094,0.20290290013913084,0.42775761708175825,0.43190988079734455,0.4320218050343977,19250.190476190477,33416.80952380953,21265.242424242424,0.18498946207087621,0.12363944450766103,2024-Q3
1756,2024,Q4,Assam,North-East,Jorhat,Urban,701753,30,47,24,26,534652,459267,300615,162335,91567.24,38550.61,15156.57,37860.06,53970.28,19079.69,11308.48,23582.1,7767752,4673684,146340.0,62204.0,45189,20440.0,28887,0.8590017431899628,0.5622629299058078,0.3036274062380764,0.2737107501702042,0.11634483738955433,0.6016778084573245,0.3535221607151195,0.20953161628955788,0.4369460377081608,0.4210087581541171,0.41346730555600447,17821.733333333334,23391.766666666666,14930.91489361702,0.1712651219858899,0.100944689255815,2024-Q4
1757,2025,Q1,Assam,North-East,Jorhat,Semi-Urban,709881,23,41,12,31,369766,234685,208844,142833,34421.28,19105.19,5869.87,9446.23,25107.54,12319.83,6696.52,6091.19,2995211,1868288,93650.0,58522.0,67273,15485.0,32469,0.6346851792755418,0.5648004413602116,0.3862794307751389,0.25326828318450045,0.1582676611694964,0.6237583929813292,0.4906824802429868,0.2667135051860915,0.2426040145709217,0.5550400798575764,0.274429945661521,16076.782608695652,30864.391304347828,17314.170731707316,0.09308935921636927,0.06790115911143804,2025-Q1
