Record_ID,Year,Quarter,State,Region,District,Rural_Urban,Population,Branches,Banking_Outlets,ATMs,BC_Outlets,Total_Accounts,Active_Accounts,Women_Accounts,Jan_Dhan_Accounts,Total_Deposits_Lakh,Savings_Deposits_Lakh,Current_Deposits_Lakh,Term_Deposits_Lakh,Total_Loans_Lakh,Agricultural_Loans_Lakh,MSME_Loans_Lakh,Personal_Loans_Lakh,Digital_Transactions,UPI_Transactions,Mobile_Banking_Users,Internet_Banking_Users,Agricultural_Beneficiaries,SHG_Accounts,KCC_Accounts
1541,2021,Q1,Punjab,North,Patiala,Urban,1491234,21,35,13,21,1125820,708038,619691,470284,227189.13,95977.02,40389.51,90822.6,152420.7,79846.53,28373.61,44200.56,5163026,3939300,237969.0,91218.0,124721,57969.0,80372
1542,2021,Q2,Punjab,North,Patiala,Semi-Urban,1491234,25,45,24,28,908015,808271,430638,279546,184998.98,107075.0,24990.83,52933.15,122766.49,48870.64,20228.66,53667.19,11051529,8343658,330541.0,134734.0,137212,22900.0,77842
1543,2021,Q3,Punjab,North,Patiala,Semi-Urban,1491234,25,55,19,25,851990,683962,386319,326097,155498.86,89318.29,22123.21,44057.36,130587.27,48419.58,25491.93,56675.77,6263167,4637626,207558.0,123499.0,89648,62328.0,59695
1544,2021,Q4,Punjab,North,Patiala,Rural,1491234,18,35,19,21,544331,479698,232417,198458,74246.27,34541.02,12835.4,26869.85,63178.79,28596.42,12395.0,22187.36,6480458,3709083,118297.0,72585.0,55957,25996.0,40629
1545,2022,Q1,Punjab,North,Patiala,Urban,1509128,30,55,24,40,1175421,868480,574467,486635,187470.08,102272.29,17157.69,68040.1,135456.85,73402.22,28531.61,33523.02,8027940,5192339,257661.0,208645.0,66913,63460.0,45024
1546,2022,Q2,Punjab,North,Patiala,Rural,1509128,19,35,13,18,719753,496157,386195,265515,73325.52,30798.83,10241.51,32285.17,45443.49,16019.58,9555.49,19868.42,8154539,4268262,233253.0,128002.0,59455,18408.0,47777
1547,2022,Q3,Punjab,North,Patiala,Rural,1509128,11,23,7,13,934331,695457,458059,304153,158640.98,70955.37,24654.29,63031.33,109010.79,58074.97,27272.57,23663.24,10769545,7385884,255044.0,93254.0,110776,35874.0,88653
1548,2022,Q4,Punjab,North,Patiala,Rural,1509128,16,26,17,21,729562,643514,290528,173934,111343.77,63103.22,18264.38,29976.16,72496.06,38261.09,12034.66,22200.31,11193131,6568375,233367.0,197631.0,69377,25919.0,44426
1549,2023,Q1,Punjab,North,Patiala,Semi-Urban,1527023,21,46,16,17,1104718,767289,596200,287996,142458.99,71243.97,18754.35,52460.66,88927.56,40300.47,20225.66,28401.43,12423002,9270949,210442.0,243720.0,116258,36450.0,76752
1550,2023,Q2,Punjab,North,Patiala,Semi-Urban,1527023,20,31,16,21,773486,561481,446068,287644,89491.48,41118.2,12625.85,35747.43,75686.08,34919.69,19880.28,20886.11,8223352,5951416,189706.0,,113865,57140.0,85778
1551,2023,Q3,Punjab,North,Patiala,Semi-Urban,1527023,21,39,18,23,1108389,695601,467557,449073,87743.06,41783.25,13606.67,32353.14,64478.83,34877.95,12373.65,17227.23,6950094,4375171,310760.0,122831.0,59969,49007.0,34877
1552,2023,Q4,Punjab,North,Patiala,Rural,1527023,21,47,16,33,956983,645530,460332,331478,183220.17,95245.7,15301.34,72673.12,129870.34,68436.57,33762.72,27671.05,5121278,3945442,288059.0,164491.0,137555,29981.0,67635
1553,2024,Q1,Punjab,North,Patiala,Rural,1544918,16,26,13,16,699196,559773,389537,235841,116901.13,59407.21,12984.89,44509.03,78869.93,32584.38,22750.01,23535.54,9344841,6970528,243456.0,132033.0,140064,25233.0,100212
1554,2024,Q2,Punjab,North,Patiala,Semi-Urban,1544918,26,55,18,34,898724,767102,484477,237609,92390.45,46941.37,12539.29,32909.8,73758.07,38427.53,14268.86,21061.68,12734457,7210540,279562.0,219230.0,63726,32930.0,50970
1555,2024,Q3,Punjab,North,Patiala,Rural,1544918,18,28,16,22,828110,539008,372990,323455,86541.54,38029.51,8387.17,40124.86,61241.77,33012.99,12624.17,15604.61,4799987,2661353,210825.0,128140.0,140292,28355.0,99208
1556,2024,Q4,Punjab,North,Patiala,Urban,1544918,29,47,22,26,986631,644581,503093,371695,171076.59,75839.73,19157.93,76078.93,113545.08,45011.13,20427.75,48106.2,11956934,6203283,223374.0,184922.0,130374,65343.0,77431
1557,2025,Q1,Punjab,North,Patiala,Rural,1562813,18,33,12,28,683314,428201,329694,204434,76092.75,36393.87,9148.26,30550.63,42429.7,19849.22,7513.87,15066.61,4383389,2318650,118007.0,112798.0,108842,24425.0,59891
1558,2025,Q2,Punjab,North,Patiala,Semi-Urban,1562813,24,51,22,27,952986,801023,398926,240116,149707.16,79883.7,15818.06,54005.39,98388.7,52080.63,21550.27,24757.8,7182870,3525110,299300.0,113213.0,94491,70945.0,73073
1559,2025,Q3,Punjab,North,Patiala,Semi-Urban,1562813,24,44,15,30,844157,622042,460200,208623,73879.21,37553.3,7770.05,28555.86,52901.6,21710.63,12213.6,18977.37,7957468,5594840,181750.0,196566.0,120387,41809.0,64813
1560,2025,Q4,Punjab,North,Patiala,Rural,1562813,23,48,18,17,634658,451753,260238,260400,60992.82,32566.04,9852.91,18573.87,43161.29,16670.05,8542.71,17948.52,5188620,2695779,148595.0,87151.0,140338,16810.0,85999
1561,2021,Q1,Punjab,North,Bathinda,Rural,690387,22,37,20,27,442063,371603,226418,186022,77771.93,44032.17,9018.41,24721.34,61421.07,31914.51,13579.7,15926.86,2839542,1659521,86729.0,115171.0,48870,13649.0,37147
1562,2021,Q2,Punjab,North,Bathinda,Rural,690387,22,51,23,27,433297,333382,198545,127328,82713.35,45635.19,10869.12,26209.04,53872.71,19844.12,11061.01,22967.58,5215471,3713573,149632.0,87476.0,29133,14274.0,16529
1563,2021,Q3,Punjab,North,Bathinda,Rural,690387,22,40,18,20,429888,275513,240965,116282,79214.14,39898.66,13702.43,25613.04,47666.98,17820.56,9774.61,20071.81,2733768,1660519,120084.0,35001.0,53695,17180.0,33065
1564,2021,Q4,Punjab,North,Bathinda,Rural,690387,25,40,23,27,493104,401640,193081,160266,95646.59,47715.53,13888.19,34042.86,58989.81,28934.59,14887.18,15168.04,7284439,3774119,127516.0,71045.0,42059,31237.0,21231
1565,2022,Q1,Punjab,North,Bathinda,Urban,698671,33,62,33,51,489493,377825,216886,145518,40808.8,23468.87,6405.05,10934.88,29423.54,15167.9,8241.62,6014.02,2714761,1311307,136612.0,116155.0,27868,13653.0,16918
1566,2022,Q2,Punjab,North,Bathinda,Urban,698671,42,87,38,43,531480,374783,257006,200261,76623.4,42540.36,8332.36,25750.69,54317.61,29637.29,16046.78,8633.54,4012468,2276542,83064.0,84868.0,49448,25147.0,35659
1567,2022,Q3,Punjab,North,Bathinda,Rural,698671,22,46,19,34,535853,423736,276924,187494,58233.84,28210.92,8634.66,21388.25,33104.34,14991.66,7189.45,10923.22,3283709,2328436,151335.0,123750.0,52410,18857.0,37821
1568,2022,Q4,Punjab,North,Bathinda,Rural,698671,25,48,20,38,541817,474528,301980,123476,73261.86,39621.5,9206.52,24433.84,58988.5,23102.09,14391.54,21494.88,7514689,5748290,170156.0,111376.0,35520,34081.0,24462
1569,2023,Q1,Punjab,North,Bathinda,Semi-Urban,706956,28,54,17,36,414042,294114,176216,137948,46526.24,25428.0,5901.82,15196.43,32566.89,17171.63,7667.4,7727.86,3797217,2650170,,54591.0,37319,24605.0,24647
1570,2023,Q2,Punjab,North,Bathinda,Rural,706956,22,46,15,29,441394,304018,226724,179117,53534.19,25363.47,8678.54,19492.17,30347.45,10665.4,5336.8,14345.25,4114918,3014842,135964.0,68934.0,26891,19578.0,18499
1571,2023,Q3,Punjab,North,Bathinda,Rural,706956,23,42,12,19,377384,287933,157472,111659,67881.25,37149.11,10148.81,20583.34,49471.72,22763.23,14518.68,12189.82,3604359,2518441,129064.0,71970.0,27403,27258.0,17883
1572,2023,Q4,Punjab,North,Bathinda,Rural,706956,23,41,12,17,399204,308038,158370,169314,49283.99,24840.68,4263.0,20180.31,40937.68,18096.72,7572.12,15268.84,4345002,2629037,80721.0,59202.0,50058,24061.0,36389
1573,2024,Q1,Punjab,North,Bathinda,Rural,715240,20,39,11,18,455375,376739,181722,119984,88872.09,41365.2,7867.46,39639.42,69257.85,31280.35,12608.88,25368.61,4878811,3797941,144876.0,84823.0,26261,32217.0,19997
1574,2024,Q2,Punjab,North,Bathinda,Rural,715240,24,54,21,36,467358,318047,231456,120392,44911.94,25671.5,6236.01,13004.44,36495.89,14002.48,9181.98,13311.43,2566260,1833526,130581.0,40812.0,43913,21161.0,34714
1575,2024,Q3,Punjab,North,Bathinda,Urban,715240,37,63,24,58,589201,478595,257620,239310,46011.99,20651.22,6952.85,18407.92,36168.44,16527.03,5813.58,13827.82,4547705,3331966,214016.0,148899.0,66801,24362.0,34634
1576,2024,Q4,Punjab,North,Bathinda,Urban,715240,38,60,26,51,567460,460586,295997,206606,65236.16,31871.43,10487.91,22876.82,56078.92,24733.56,9645.98,21699.37,4272035,3162602,213692.0,62679.0,48699,24193.0,38688
1577,2025,Q1,Punjab,North,Bathinda,Urban,723525,36,75,25,55,417227,295823,191612,152303,35965.47,18898.29,3866.37,13200.81,27594.61,12621.36,5714.25,9259.0,2291420,1656817,67280.0,68104.0,29166,19374.0,17814
1578,2025,Q2,Punjab,North,Bathinda,Rural,723525,22,34,14,19,484788,336354,198200,108521,95577.28,50896.99,11590.78,33089.51,56415.79,25106.21,12638.55,18671.03,4192413,2104399,110716.0,65811.0,26985,13670.0,14140
1579,2025,Q3,Punjab,North,Bathinda,Rural,723525,22,37,13,21,449303,372200,256601,185554,60611.36,26675.77,10738.76,23196.84,48539.53,25216.95,9357.59,13964.99,6650995,3762792,120697.0,52304.0,51197,14652.0,38245
1580,2025,Q4,Punjab,North,Bathinda,Rural,723525,22,48,16,26,429727,372649,228603,126510,60057.39,26766.11,8009.72,25281.56,45727.55,21102.64,10897.66,13727.25,4449200,2852293,153902.0,111974.0,64090,20718.0,39396
1581,2021,Q1,Punjab,North,Jalandhar,Semi-Urban,1660858,22,37,15,24,892525,682300,453987,360337,88349.47,42843.14,9051.82,36454.51,58272.94,30690.62,10454.85,17127.48,5248139,2670450,228825.0,124310.0,136344,60349.0,98756
1582,2021,Q2,Punjab,North,Jalandhar,Rural,1660858,16,34,10,22,839145,696564,357098,331323,112887.03,56791.52,12533.62,43561.9,64229.97,28226.62,13077.6,22925.75,6252135,3563364,190260.0,132224.0,69623,24516.0,54772
1583,2021,Q3,Punjab,North,Jalandhar,Urban,1660858,28,59,24,20,1500980,1350033,783127,403188,203530.15,95212.36,30880.73,77437.06,132163.22,50148.17,21284.35,60730.7,17138975,9319893,497964.0,423551.0,104296,82710.0,77857
1584,2021,Q4,Punjab,North,Jalandhar,Rural,1660858,22,37,14,33,798746,658042,346487,296588,64840.05,31472.85,8528.52,24838.68,43214.2,20081.78,8882.76,14249.66,10292812,6271345,260843.0,146244.0,145474,35230.0,82048
1585,2022,Q1,Punjab,North,Jalandhar,Rural,1680788,29,63,25,43,943963,590992,523029,374144,72162.93,36732.16,6082.27,29348.5,49481.07,26970.75,9113.85,13396.47,4334385,3147655,161686.0,150862.0,78899,48687.0,42766
1586,2022,Q2,Punjab,North,Jalandhar,Semi-Urban,1680788,29,58,31,31,1322614,1033265,744489,372028,188224.43,81038.82,25867.04,81318.57,152856.19,70503.5,30434.87,51917.81,18367264,11016057,298195.0,173141.0,90783,60738.0,44741
1587,2022,Q3,Punjab,North,Jalandhar,Rural,1680788,24,54,24,37,751123,474312,301310,260005,112979.16,54159.33,13462.47,45357.36,82479.28,30171.85,22432.89,29874.54,7394218,4766685,218156.0,93661.0,82628,21324.0,44700
1588,2022,Q4,Punjab,North,Jalandhar,Semi-Urban,1680788,25,39,25,39,916767,631721,472251,356876,109788.44,61775.93,13003.32,35009.19,63337.79,34771.11,11732.64,16834.04,5582053,4318387,146990.0,127690.0,97229,60772.0,50106
1589,2023,Q1,Punjab,North,Jalandhar,Rural,1700718,22,36,19,17,1071470,937113,541905,390606,81915.39,36759.31,8796.31,36359.77,65593.96,28670.19,11213.61,25710.15,11025306,6984853,413911.0,298719.0,67536,47306.0,39681
1590,2023,Q2,Punjab,North,Jalandhar,Urban,1700718,31,64,30,25,1216044,819169,671302,306440,146805.99,76557.43,18819.42,51429.14,104867.78,38835.03,24324.85,41707.89,6033547,4566273,300294.0,256046.0,108461,43176.0,75516
1591,2023,Q3,Punjab,North,Jalandhar,Rural,1700718,22,42,20,29,954300,696088,374704,308914,93491.18,44208.32,8297.05,40985.81,69306.4,31238.74,18777.88,19289.78,10452323,8130688,201576.0,135253.0,151789,48708.0,106379
1592,2023,Q4,Punjab,North,Jalandhar,Rural,1700718,17,32,14,17,881713,720878,488816,247307,143767.62,67331.21,20430.97,56005.44,123641.12,51971.1,32928.98,38741.04,11736918,8329571,217576.0,202403.0,161334,28237.0,95811
1593,2024,Q1,Punjab,North,Jalandhar,Semi-Urban,1720648,29,46,27,39,896371,690950,384541,348098,68878.89,30080.28,5959.52,32839.09,51523.08,26983.12,11929.46,12610.5,7424083,4569453,189839.0,130423.0,103638,52489.0,59671
1594,2024,Q2,Punjab,North,Jalandhar,Semi-Urban,1720648,26,51,14,39,987233,736898,562248,268468,77407.94,35284.78,10697.99,31425.17,63447.08,28693.56,15881.07,18872.46,10734536,8296203,289748.0,209357.0,107321,27161.0,63940
1595,2024,Q3,Punjab,North,Jalandhar,Semi-Urban,1720648,27,53,28,36,1325519,1150982,744469,398759,235389.34,127583.53,26752.73,81053.08,167324.39,86531.8,41694.8,39097.79,20547181,11912089,390122.0,175854.0,70666,70527.0,42422
1596,2024,Q4,Punjab,North,Jalandhar,Semi-Urban,1720648,25,43,18,39,1545817,1332535,828286,390902,216678.73,100080.18,18050.95,98547.6,149069.03,64849.25,25209.67,59010.12,13776360,8964937,404237.0,404371.0,110591,105279.0,76508
1597,2025,Q1,Punjab,North,Jalandhar,Rural,1740579,21,33,16,22,830685,585037,370476,184801,159461.6,74354.18,14542.67,70564.76,137882.02,68680.44,39263.27,29938.3,9880095,6104572,183600.0,126843.0,131110,50040.0,99608
1598,2025,Q2,Punjab,North,Jalandhar,Urban,1740579,28,50,19,21,1543730,1083621,601935,620126,229359.3,116679.0,25544.43,87135.87,135970.6,59477.93,22260.68,54231.99,9272284,5925641,408134.0,222719.0,144563,113834.0,93260
1599,2025,Q3,Punjab,North,Jalandhar,Rural,1740579,23,53,19,23,1289219,993684,494004,411867,102198.97,52177.81,9298.07,40723.09,83628.78,38242.39,14716.03,30670.36,11166689,8110688,259950.0,282624.0,68178,47949.0,49967
1600,2025,Q4,Punjab,North,Jalandhar,Semi-Urban,1740579,30,53,31,26,1539131,1254096,622152,518031,303583.71,153191.13,35407.67,114984.91,245993.91,131019.27,65302.61,49672.03,21500573,10582770,512379.0,198771.0,140015,54706.0,88249
1601,2021,Q1,Haryana,North,Gurugram,Urban,1692750,30,55,24,43,1499203,1284576,748769,479985,157225.6,85266.22,16933.17,55026.21,103579.24,53726.16,17330.38,32522.7,21817551,13448939,592422.0,154499.0,69618,88015.0,54404
1602,2021,Q2,Haryana,North,Gurugram,Rural,1692750,23,48,25,21,1090207,766051,507237,304353,131273.05,61508.02,16347.35,53417.68,99588.89,47550.93,24073.62,27964.33,8665314,4723186,226895.0,237078.0,115565,68079.0,52527
1603,2021,Q3,Haryana,North,Gurugram,Rural,1692750,21,39,22,16,1019849,730021,401988,270144,144812.0,74543.4,25441.3,44827.3,117642.62,49306.31,21099.09,47237.22,13300788,10334185,248876.0,144974.0,100947,33083.0,79437
1604,2021,Q4,Haryana,North,Gurugram,Semi-Urban,1692750,30,58,22,33,1460703,981154,790761,326934,280429.25,127954.16,22514.44,129960.64,206017.44,82179.86,51169.99,72667.59,13058082,8479209,287580.0,135011.0,105213,69970.0,70300
1605,2022,Q1,Haryana,North,Gurugram,Rural,1713063,19,31,17,22,914331,771270,407022,310234,81240.68,43157.55,13017.84,25065.29,68394.66,34307.15,19029.35,15058.16,13142103,9914039,238993.0,145513.0,116333,,89625
1606,2022,Q2,Haryana,North,Gurugram,Rural,1713063,19,31,17,14,907279,767690,398334,377043,188240.75,108807.47,25050.4,54382.88,138890.77,71838.94,31804.98,35246.85,10927494,7706819,250072.0,186510.0,128637,56510.0,89992
1607,2022,Q3,Haryana,North,Gurugram,Rural,1713063,22,34,24,31,1086767,967928,546093,251967,152756.11,73187.96,19240.93,60327.22,123063.11,55450.49,27868.29,39744.33,9702770,5417038,288938.0,220662.0,137791,45782.0,64626
1608,2022,Q4,Haryana,North,Gurugram,Rural,1713063,20,41,19,31,1158862,857648,509695,286496,179934.67,95083.28,18661.62,66189.77,118181.55,48267.6,32106.53,37807.42,6877307,4434888,226864.0,207288.0,66526,39162.0,32718
1609,2023,Q1,Haryana,North,Gurugram,Rural,1733376,24,41,14,29,1080303,758967,540759,413725,129819.04,57569.72,10692.5,61556.81,113442.55,46505.34,22580.32,44356.89,9995224,6894675,359024.0,201617.0,134502,68239.0,63869
1610,2023,Q2,Haryana,North,Gurugram,Rural,1733376,19,33,11,20,1064920,713474,469635,377222,168976.59,92362.09,29834.69,46779.81,126237.99,61817.92,35406.08,29013.99,8920435,5012946,312785.0,188174.0,151900,67976.0,115447
1611,2023,Q3,Haryana,North,Gurugram,Rural,1733376,19,42,19,18,1134868,728344,524212,365655,209332.27,99216.24,27793.86,82322.18,159858.25,66459.06,47633.82,45765.37,9443002,5186589,326080.0,130577.0,114177,67146.0,54992
1612,2023,Q4,Haryana,North,Gurugram,Urban,1733376,28,56,30,20,1520371,1279771,618138,441537,285939.28,138453.24,48766.84,98719.2,166074.59,73840.84,41739.92,50493.83,17901729,12398174,484035.0,221215.0,121497,90041.0,66185
1613,2024,Q1,Haryana,North,Gurugram,Semi-Urban,1753689,27,42,20,23,1278912,880016,674620,518204,123009.91,68892.58,14284.8,39832.53,85296.62,33623.41,18726.37,32946.84,10769537,7715491,246525.0,222807.0,94284,64303.0,51481
1614,2024,Q2,Haryana,North,Gurugram,Urban,1753689,32,62,20,30,1024881,643408,497256,298031,190486.66,104201.16,21257.77,65027.73,118819.36,64629.1,32361.73,21828.53,11520346,7579952,247043.0,166915.0,72101,28946.0,50228
1615,2024,Q3,Haryana,North,Gurugram,Semi-Urban,1753689,26,59,22,33,988367,878730,486788,334370,207344.76,94393.24,35893.43,77058.09,164442.02,58176.32,31832.36,74433.34,13318089,7232562,287674.0,207876.0,149417,66503.0,102343
1616,2024,Q4,Haryana,North,Gurugram,Urban,1753689,35,77,23,49,1621639,1067897,933641,365271,240957.84,131676.26,36979.14,72302.45,174618.76,83850.68,45049.98,45718.1,18462499,10594958,372247.0,255373.0,116431,41228.0,82008
1617,2025,Q1,Haryana,North,Gurugram,Rural,1774002,17,26,13,18,1013543,687654,577152,223725,198915.91,89021.14,25305.92,84588.85,174314.09,83451.07,30998.75,59864.27,10664412,8050019,233105.0,146910.0,70843,41253.0,39701
1618,2025,Q2,Haryana,North,Gurugram,Urban,1774002,33,65,34,35,1480555,1036749,832600,467234,250966.08,133257.14,30245.39,87463.55,140635.12,60838.98,33330.95,46465.18,12558649,7319418,268992.0,162544.0,109002,71127.0,54700
1619,2025,Q3,Haryana,North,Gurugram,Rural,1774002,22,45,17,34,857038,730632,409912,189511,91911.7,43223.42,10684.27,38004.01,78354.88,33080.4,17131.21,28143.28,5963955,4122411,305326.0,203675.0,113455,27161.0,62166
1620,2025,Q4,Haryana,North,Gurugram,Rural,1774002,24,44,16,25,1188900,980907,595722,430927,234646.66,130865.98,22365.79,81414.88,148496.8,66892.62,31217.52,50386.66,18434675,10767288,249379.0,174160.0,106679,30103.0,76401
1621,2021,Q1,Haryana,North,Faridabad,Urban,934099,25,42,20,20,570394,430741,219161,217207,61137.14,25895.34,8144.27,27097.53,49294.56,19599.01,12770.12,16925.43,4646250,3324482,175494.0,106638.0,67914,31097.0,51145
1622,2021,Q2,Haryana,North,Faridabad,Rural,934099,21,36,16,16,406917,298577,194917,111227,74446.35,41410.64,9268.22,23767.49,58588.66,21805.55,13841.52,22941.58,4784153,2671093,140275.0,75614.0,77539,17319.0,48809
1623,2021,Q3,Haryana,North,Faridabad,Rural,934099,25,51,25,24,574094,492201,264418,153627,46365.44,26035.29,5063.25,15266.9,27612.16,9789.48,5568.69,12254.0,8852629,4960009,135945.0,69124.0,33039,41457.0,21939
1624,2021,Q4,Haryana,North,Faridabad,Rural,934099,11,17,6,13,363390,283109,185513,91207,54063.32,29942.33,8235.81,15885.18,38971.69,16713.2,8698.51,13559.97,4624830,3565567,118565.0,65358.0,68591,20042.0,41173
1625,2022,Q1,Haryana,North,Faridabad,Rural,945308,18,28,14,26,564823,485495,234060,142647,67365.97,35579.95,5958.91,25827.11,46915.5,19051.04,11417.19,16447.28,8374950,4902346,207421.0,147936.0,81628,30838.0,57640
1626,2022,Q2,Haryana,North,Faridabad,Urban,945308,19,31,20,22,627496,448562,332698,227478,100686.84,45030.32,15323.12,40333.4,65295.28,25758.15,12409.05,27128.07,4427501,3312477,115991.0,92118.0,72172,39025.0,43255
1627,2022,Q3,Haryana,North,Faridabad,Semi-Urban,945308,18,28,16,14,445308,331185,234946,169868,78398.06,45290.55,12255.26,20852.25,47186.26,24449.29,10845.96,11891.0,4015952,2566803,78590.0,48488.0,86826,15935.0,54302
1628,2022,Q4,Haryana,North,Faridabad,Rural,945308,19,37,19,23,491590,408037,201317,201639,75514.56,41611.07,10836.62,23066.87,57511.71,28521.46,9622.46,19367.79,4254818,2734472,130316.0,127547.0,43035,20235.0,30783
1629,2023,Q1,Haryana,North,Faridabad,Semi-Urban,956517,24,52,16,26,684504,428697,339714,183934,61587.4,33910.35,6068.17,21608.89,50883.04,19299.2,11533.28,20050.56,6872619,4570727,175208.0,97211.0,58268,48776.0,27003
1630,2023,Q2,Haryana,North,Faridabad,Rural,956517,18,37,18,21,574620,424849,254801,243926,90712.63,50845.37,13453.41,26413.85,68988.63,34198.18,18168.92,16621.52,7223329,4544733,147922.0,86610.0,45864,29351.0,21222
1631,2023,Q3,Haryana,North,Faridabad,Semi-Urban,956517,18,40,19,20,625812,430593,311560,190325,111712.02,58515.28,11209.92,41986.82,64784.26,23197.37,14135.3,27451.59,6999583,4815796,113038.0,137228.0,79581,23866.0,61701
1632,2023,Q4,Haryana,North,Faridabad,Urban,956517,27,48,29,26,532381,384815,308516,188133,83012.42,36803.33,13991.83,32217.27,56981.34,19990.28,11464.33,25526.73,6248008,3931556,104242.0,92645.0,44147,14852.0,24987
1633,2024,Q1,Haryana,North,Faridabad,Semi-Urban,967726,17,26,13,22,496073,382181,230251,182470,88330.91,49886.06,13311.04,25133.8,49665.36,25242.35,11385.67,13037.34,5057509,3878319,178027.0,70598.0,49614,24107.0,36139
1634,2024,Q2,Haryana,North,Faridabad,Semi-Urban,967726,21,46,17,20,615125,441652,255452,207016,46194.25,19878.86,6802.62,19512.78,31610.99,14187.74,6577.48,10845.77,4031028,2755721,126288.0,84647.0,39777,31276.0,24917
1635,2024,Q3,Haryana,North,Faridabad,Rural,967726,20,40,19,18,587979,412611,236672,146014,62930.68,28887.31,8834.66,25208.71,39939.12,16896.03,11365.11,11677.97,3859772,2004965,144452.0,99047.0,57861,39846.0,31195
1636,2024,Q4,Haryana,North,Faridabad,Semi-Urban,967726,22,49,23,35,728351,466875,403719,295698,98213.3,48739.97,9926.42,39546.92,68346.18,33819.42,17322.82,17203.94,6244843,4750494,197393.0,100520.0,70519,45432.0,49072
1637,2025,Q1,Haryana,North,Faridabad,Semi-Urban,978935,22,41,16,30,730824,526266,298519,236613,138460.82,68167.05,14834.51,55459.26,118312.56,54445.48,28516.19,35350.88,5348167,3390871,116908.0,131859.0,65455,39911.0,49399
1638,2025,Q2,Haryana,North,Faridabad,Rural,978935,21,36,20,28,439117,272355,225349,111099,87923.7,48880.68,14117.22,24925.8,64542.44,28248.3,14815.83,21478.31,2522794,1672124,116779.0,67568.0,58031,12323.0,34300
